CODPROD,CODBARRAS,DESCRIPCION,PRECIO
90841,7808725800294,ACEITE OLIVA KARDAMILI FRANTOIO 250,3500
90842,7808725800324,PACK DE ACEITE DE OLIVA Y ACETO BALSAMICO,5490
90843,7808725800348,ACEITE DE  OLIVA Y  ACETO BALSAMICO,3200
90844,7808725800607,ACEITE DE OLIVA DE AJO,5490
90845,7808725800645,ACEITE DE OLIVA OREGANO TOMATE Y CEBOLLA,5490
90846,7808725800669,ACEITE DE OLIVA CON TOMATE PEREJIL,5490
90847,7808725800676,ACEITE DE OLIVA DE MERKEN,5490
90848,7808725800737,ACEITE DE CANOLA LITRO,3900
90849,7808725800751,ACEITE VIDALIA CANOLA 500ML,2100
90850,7808729500145,REVISTA DIARIO FINANCIERO,2000
90851,7808736900006,"ICE MAN ",850
90852,7808737400000,PADRES OK,1980
90853,7808737700001,"FILETE DE SALMON  ",9450
90854,7808737700018,SUPER FILETE SALMON 500GR,6490
90855,7808737700025,FILETE DE SALMON EN TROZOS SUPER SALMON,4490
90856,7808742100001,ACEITE OLIVA RAZETO 500ML,3900
90857,7808742100018,ACEITE DE OLIVA RAZETO 250ML,2800
90858,7808742100032,ACEITE DE PALTA EXTRA VIRGEN RAZETO 250 ML,2750
90859,7808743600036,AZUCAR BONANZA1KL,1650
90860,7808743600043,ARROZ BONANZA GRADO 2,1750
90861,7808743600180,ACEITE BONANZA 1 LITRO,990
90862,7808743600203,ARROZ BONANZA PREGRANEADO,1200
90863,7808743600234,AZUCAR CARROUSEL 1 KILO,850
90864,7808743600265,ARROZ IBIAN  G2 LARGO 1KG,1050
90865,7808743600340,"ATUN BONANZA ",950
90866,7808743600364,ATUN BONANZA 120 GR,990
90867,7808743600555,ACEITE  BONANZA,2500
90868,7808743601279,PIÑA EN CUBITOS RINCON DULCE 840GR,1350
90869,7808743601330,ACEITE VEGETAL MANDALAY 1LT,1450
90870,7808743601682,BONANZA COCKTAIL DE  FRUTAS,1150
90871,7808743601804,LECHE CONDENSADA BONANZA 395G,890
90872,7808743601866,PATE BONANZA A LA PIMIENTA,1250
90873,7808743601873,PATE BONANZA C/CHAMPIÑONES,1250
90874,7808743602740,ACEITE BONANZA.,1490
90875,7808743604423,ACEITE RINCON DEL SUR,1500
90876,7808743604492,"AZUCAR ",990
90877,7808746200028,AZUCAR BRANCO 1 KILO,550
90878,7808747600131,PACK DE ALBUN,1250
90879,7808747600995,ULTIMATE,990
90880,7808747601008,XMEN,990
90881,7808747601015,FANTASTIC FOUR,990
90882,7808748100036,CAFE MOLIDO TIO PEPE 250GR,2500
90883,7808748100043,CAFE TOSTADO TIOPEPE MOLIDO 250GR,2500
90884,7808748501482,AUDIFONOS MASTER,750
90885,7808751401977,AROMATIZANTE FRESHENER VANILLA,2900
90886,7808751402004,AROMATIZANTE FRESHENER MANZANA,2900
90887,7808752200104,CONDIMENTO CANELA ENTERA SAZON,390
90888,7808752200180,CONDIMENTO OREGANO SAZON10GRS,250
90889,7808752200227,PIMIENTA NEGRA ENTERA SAZON15G,300
90890,7808752200234,PIMIENTA BLANCA MOLIDA SAZON,300
90891,7808755500263,AZUCAR  EL  GRANERO,620
90892,7808766400019,"REVISTA IDEAS HARVARD ",10000
90893,7808767100017,REVISTA BODA SOÑADA,3500
90894,7808769500013,FOSFOROS CAJA PAMPA,500
90895,7808905255416,QUESO MANTECOSO QUILQUE,1250
90896,7809502000012,ESCOBILLA CALZADO,990
90897,7809507300018,CARBON EL FOGÓN,1100
90898,7809527529000,CUADERNO SAFARI CROQUIS 60 H,250
90899,7809529800022,PAPEL DE FAX,990
90900,7809536100290,PARA TI,950
90901,7809536100337,TOALLAS PARA TI,850
90902,7809536100344,TOALLAS PARA TI,650
90903,7809536100412,TOALLAS FEM LADYRAB N CONALAS,500
90904,7809536100542,APOSITO PARA TI XG,2250
90905,7809536100559,APOSITO PARA TI G,2250
90906,7809536100689,"PAÑALES PILUCHO DE PARA TI ",4900
90907,7809536101051,PARA TI ULTRA FINAS,950
90908,7809553600025,ALCACHOFAS FONDOS WM,1100
90909,7809553600032,ALCACHOFAS WM 440GR,1500
90910,7809553600049,SALSA PESTO WM 230GR,1900
90911,7809553600056,ACEITUNAS PIMIENTOS WM,1950
90912,7809554000015,DIENTES DE DRAGON 250GR,990
90913,7809554100173,SALSA TOMATE PASCUALE 200g,250
90914,7809555100004,LAVALOZAS CIEN 300 ML,550
90915,7809555100011,BOLSA BASURA 10 UN  CIEN 50X70,350
90916,7809555100028,BOLSAS CIEN 70X90,570
90917,7809555100035,BOLSAS CIEN 80X110,1350
90918,7809555100080,LIMPIA VIDRIOS CIEN 500ML,1500
90919,7809555100097,LIMPIA VIDRIOS CIEN 500ML,890
90920,7809555100127,LIMPIADOR BANOS CIEN 500ML,1700
90921,7809555100172,LIMPIADOR CONCENTRADO CIEN 900,750
90922,7809555100219,ARROZ CIEN Gº2 1K,990
90923,7809555100226,MARYMAR,1350
90924,7809555100271,ATUN MARYMAR,1090
90925,7809555100325,CARBON,3200
90926,7809555100332,PALA NEGRA,1490
90927,7809555100349,MOPA ASEO,3490
90928,7809555121931,BOLSA 50X70 CIEN,350
90929,7809555121948,CIEN BOLSAS 70X90,1100
90930,7809555121955,BOLSA 80X110,850
90931,7809555121962,BOLSAS BASURA CIEN 80X120,1350
90932,7809557000906,COCO RALLADO NEGRITA 15 GRS,300
90933,7809557002429,PIMIENTA NEGRA,390
90934,7809558100148,DAILY TRADICIONAL 90ML,2490
90935,7809558100599,SUCRALOSA DAILY 270ML,3490
90936,7809558100629,DAILY 150 T.,1750
90937,7809558100636,SUCRALOSA 300TAB,2490
90938,7809558100902,DAILY SUCRALOSA,1900
90939,7809558101725,STEVIA 270ML,3600
90940,7809558101732,ENDLZANTE  EN TABLETA,1650
90941,7809558101763,DAILY 90ML. LIQUIDO,2490
90942,7809558101930,DAILY LIQUIDO 180G,2450
90943,7809558101947,DAILY STEVIA,3490
90944,7809558101992,DAILY 3.2KG. LIQUIDO,2350
90945,7809558102180,DAILY STEVY 120 UN,1650
90946,7809558102432,DAILY,2450
90947,7809559200045,HARINA CON POLVOS MOLINO PTE ALTO 1 KILO,690
90948,7809559200052,HARINA MOLINO NTE ALTO,850
90949,7809559200120,HARINA CIEN 1K S/P,2000
90950,7809559200137,HARINA CIEN 1K,2000
90951,7809561600031,PAN PITA INTEGRAL AHIRAM 272GRS,790
90952,7809561600048,PAN PITA BLANCO AHIRAM 256GRS,790
90953,7809561800158,HARINA CISNE,1950
90954,7809561800165,HARINA CON POLVOS CISNE,1100
90955,7809562400586,membrillos al jugo los angeles,1200
90956,7809562400609,PERAS AL JUGO LOS ANGELES 580G,990
90957,7809562400616,ACEITUNAS NEGRAS ANGELES,850
90958,7809562400630,ESPARRAGOS BLANCOS LOS ANGELES,1200
90959,7809562400654,CHOCLOS DESERANADOS 300G,390
90960,7809562400760,TOMATES LA 560G,990
90961,7809562400869,CEREZAS AL JUGO PERELLO,1100
90962,7809562400876,CEREZAS AL JUGO PERELLÓ,1650
90963,7809562400883,COCKTAIL FRUTAS PERELLO 580G,1200
90964,7809562400890,COCKTAIL,1750
90965,7809562400906,DAMASCOS   PERRELLO,1490
90966,7809562400951,FRUTILAS PERELLO 580G,1550
90967,7809562400975,PAPAYAS AL JUGO PERELLO 580GR,1800
90968,7809562400982,PERAS PERELLO 580G,1450
90969,7809562400999,ACEITUNAS NEGRAS,1450
90970,7809562401002,ARVEJITAS PERELLO 300G,390
90971,7809562401019,ESPARRAGAOS PERELLO 210G,1100
90972,7809562401095,PIMIENTO MORRON PERELLO 200g,1090
90973,7809562401101,PIMIENTOS MORRONES,1990
90974,7809562401118,POROTITOS VERDES PERELLO 160GR,950
90975,7809562401125,TOMATES PERELLO 560 G,1590
90976,7809562401156,PATE DE TERNERA PERELLO100G,350
90977,7809562401217,CEREZAS L JUGO PERELLO 250G,4200
90978,7809562401231,CEREZAS MARRASQUINO,5900
90979,7809562401248,CEREZAS MARRASQUINO VERDES 250,3490
90980,7809562401279,DULCE  MENBRILLO,890
90981,7809562401286,DULCE MEMBRILLO PERELLO 1 4,450
90982,7809562401347,MERMELADA PERELLO GUINDA,300
90983,7809562401491,COCKTAIL DE FRUTAS PERELLO,5900
90984,7809562401514,DURAZNOS PERELLO 3K,4900
90985,7809562401811,ESPARRAGOS ENTEROS,5200
90986,7809562401828,ESPARRAGOS VERDES PERELLO 210G,1590
90987,7809564000005,TRIUNFO,800
90988,7809564000012,LA NACION,300
90989,7809564000036,LA NACION DOMINGO,400
90990,7809566300011,CHORITOS EN ACEITE LA VEGA,1450
90991,7809566300028,"CHORITOS NATURAL LA VEGA ",1290
90992,7809566300035,"CHOLGAS EN ACEITE LA VEGA ",1390
90993,7809566300578,CHORITOS EN SALSA PICANTE LA VEGA,1450
90994,7809566300769,PULPOS EN SALSA PICANTE,2790
90995,7809566300776,"NAVAJUELA AL NATURAL BALZAC ",1990
90996,7809568600010,jamon serrano 100g las asturias,3200
90997,7809569932103,DESINFECTANTE DE VERDURAS,1900
90998,7809581601414,LIMPIA PANTALLAS Y HARDWARE TECNO-SPRAY,2100
90999,7809583800020,ALUSA FOIL 8 MT,850
91000,7809583800044,ALUSA PLASTIC 22MT,850
91001,7809585200033,"SALMON AHUMADO VILLARRICA ",2900
91002,7809587900061,RATICIDA DETIA 50gr,1450
91003,7809588000012,ENTEL TICKET 1000,1000
91004,7809588000036,ENTEL TICKET,3000
91005,7809588000043,TARJETA ENTEL TICKET 3500,3500
91006,7809592200019,MATERIA PRIMA,2800
91007,7809593300053,EL GORMET.COM,2500
91008,7809593300084,CERO UNO,1990
91009,7809595600069,PUYEHUE 750CC,1600
91010,7809595601301,AGUA PUYEHUE 500ML,700
91011,7809595601318,PUYEHUE 500ML,700
91012,7809595602315,PUYEHUE 1LT,1200
91013,7809595602322,PUYEHUE 1LT,1200
91014,7809595603411,AGUA PUYEHUE,850
91015,7809595603428,AGUA PUYEHUE,850
91016,7809596400064,TARJETA CLARO 5000,5000
91017,7809596400453,TARJETA CLARO 3600,3600
91018,7809597601019,ACEITE OLIVA FRAY JORGE 100ml,1300
91019,7809597602511,ACEITE OLIVA FRAY JORGE 250ml,2990
91020,7809597605017,ACEITE OLIVA FRAY JORGE 500,3900
91021,7809597609015,ACEITE OLIVA FRAY JORGE 1 LT,5900
91022,7809601100286,ANTENA PARA TV MACROTEL,2990
91023,7809601105496,"ALARGADOR ",5450
91024,7809601105502,ALARGADOR 3M,5900
91025,7809601105533,ALARGADOR MULTIPLE,8900
91026,7809601105564,ALARGADOR,7500
91027,7809601105571,ALARGADOR,8490
91028,7809601105588,ALARGADOR,6300
91029,7809601110407,AUDIFONOS,1490
91030,7809601110414,AUDIFONOS,1490
91031,7809604000149,SERVILLETAS SCOTT GOURMET,160
91032,7809604000194,TOALLA PAPEL SCOTT 2EN1 24MTS,620
91033,7809604000224,KLENEX X4,400
91034,7809604000248,KOTEX LIGHTDAYS,890
91035,7809604000507,HUGGIES G 44,8900
91036,7809604000859,KOTEX GELSEC,750
91037,7809604001214,TOALLAS PROTEC KOTEX  X 45,990
91038,7809604001511,KOTEX BODY FIT,690
91039,7809604001535,TOALLA HIGIENICA KOTEX BODYFIT,690
91040,7809604001573,TOALLAS HIG  KOTEX CON ALAS,450
91041,7809604001580,TOALLA KOTEX NORMAL S ALAS,590
91042,7809604002969,PANAL HIGGIES P x 30,4500
91043,7809604006103,KOTEX ESENCIAL,850
91044,7809604006110,KOTEX ECENCIAL NORMAL CON ALAS  x 8,600
91045,7809604006127,KOTEX NORMAL,600
91046,7809604008213,MIMOSA CLASICA CON ALAS,550
91047,7809604008220,MIMOSA MANZANILLA GEL,650
91048,7809604008480,KOTEX DAYS CLASSIC 40 UNIDADES,950
91049,7809604008763,KOTEX SENSITIVE,650
91050,7809604010087,"HUGGIS TRADICIONAL M ",2990
91051,7809604010094,PAÑAL HUGGIES TRADICIONAL,2200
91052,7809604010100,PAÑAL HUGGIES TRADICIONAL XG X14,1990
91053,7809604010117,HUGGIES TRADICIONAL XXG 14,1900
91054,7809604010124,HUGGIES TRADICIONAL,3900
91055,7809604010131,HUGGIS TRADICIONAL XG X 24,3900
91056,7809604010148,HUGGIES TRADICIONAL XXG 24,3900
91057,7809604010155,KOTEX TEENS NORMAL ALAS,950
91058,7809604011930,PROTECTORES  KOTEX,1490
91059,7809604011985,PROTECTORES KOTEX,1390
91060,7809604012043,.PAÑALES PULL UPS HUGGIES XG 10UN,3950
91061,7809604012050,PAÑALES PULL-UPS,3950
91062,7809604012074,HUGGIES PULL-UPS  G/L,3950
91063,7809604012234,KOTEX ULTRAFINA SUAVE ALAS X16,1990
91064,7809604012241,KOTEX  ULTRAFINA,2490
91065,7809604012258,KOTEX NOCTURNA ULTRAFINA  15 TOALLAS,3250
91066,7809604012593,HIGGIES TRADICIONAL XXG - 8 PAÑALES,1900
91067,7809604012777,"HUGGIES NATURAL CARE 28 PAÑALES ",4900
91068,7809604012784,HUGGIES NATURAL CARE M - 24PAÑALES,6490
91069,7809604013125,MIMI APOSITOS 20 UND.,2900
91070,7809604013569,PLENITUD  ADULTO 8 M,5900
91071,7809604017062,KOTEK SENTITIVE,1050
91072,7809604017079,KOTEX,1200
91073,7809604017345,Protectores diarios Kotex,790
91074,7809604017383,PROTECTOR KOTEX,590
91075,7809604017390,PROTECTORES DIARIOS KOTEX,950
91076,7809604017802,TOALLITAS HUGGIES CLASIC,1750
91077,7809604017925,MIMOSA C/ALAS,650
91078,7809604018618,TOALLA HIGENICA MIMOSA,500
91079,7809604018625,ELLA TOALLA HIGIENICA 8UN. NORMAL S/ALAS,450
91080,7809604018700,KOTEX ULTRAFINA 12U,1590
91081,7809604026477,KOTEX CON ALAS 8 TOLLAS,690
91082,7809604026644,SCOT PAPEL HIGENICOX6,2300
91083,7809604027214,"PAÑAL HUGGIES CAMPEONES G X 26 ",5900
91084,7809604027221,PAÑAL HUGGIES PRINCESA G X 26,5900
91085,7809604027238,PAÑAL HUGGIES CAMPEONES XG22,5900
91086,7809604027245,PAÑAL HUGGIES XG 22u,5900
91087,7809604027252,PAÑAL HUGGIES CAMPEONES XG 22u,5490
91088,7809604027252,PAÑAL HUGGIES CAMPEONES XXG 22,5900
91089,7809604027269,PAÑAL HUGGIES XXG 22u,5900
91090,7809604028099,HIGENICO SCOTT,1500
91091,7809604028228,KOTEX NOCTURNA,1200
91092,7809604028464,PROTECTOR DIARIO,1750
91093,7809604028488,HUGGIES GX36,9200
91094,7809604028532,HUGGIES XG X30,9200
91095,7809604029027,HUGGIES XG 22,6000
91096,7809604029270,TOALLA ULTRA FINA KOTEX,990
91097,7809604029379,SCOTT PAPEL HIGENICOX4,1490
91098,7809604029409,HUGGIUS,4900
91099,7809604029416,HUGGIES,4900
91100,7809604029423,"HUGGIES ACTIVE SEC 16P ",4900
91101,7809604029430,PAÑAL HUGGIES XXG,4900
91102,7809604029683,PAPEL HIGIENICO SCOTT 4R,1400
91103,7809604029782,CONFORT SCOTT,2300
91104,7809604500076,SERSORPLUS,2900
91105,7809604501103,ESANCOL 10C,1990
91106,7809609500033,TARJETA TLP 3000,3000
91107,7809609500040,TARJETA TLP 1000,1000
91108,7809609500057,TARJETA TLP 5000,5000
91109,7809610800054,TARJETA MOVISTAR 5000,5000
91110,7809610800689,TARJETA MOVISTAR 3500,3500
91111,7809611700018,HAMBURGUESAS VACUNO SUPER 55GR,230
91112,7809611700063,HAMBURGUESA CERDO AGROSUPER,180
91113,7809611700117,POLLO SUPER HAMBURGUESA 55GR,180
91114,7809611700209,HAMBUEGUESAS PAVO,180
91115,7809611700261,CROQUETAS POLLO SUPER POLLO,590
91116,7809611700346,"HAMBURGUESA DE POLLO KING ",180
91117,7809611700377,LOMITO DE PAVO SOPRAVAL 70GR,300
91118,7809611700384,SUPER SALMON CROQUETA 80GR,650
91119,7809611700407,HAMBURGUESA PREMIUM SUPER,350
91120,7809611700452,NUGET SUPER ALMON,2950
91121,7809611700469,JAMON SERRANO LA CRIANZA 100GR,2500
91122,7809611700476,CROQUETAS DE PAVO SOPRAVAL,250
91123,7809611700513,LA CRIANZA HAMBURGUESA VACUNO 100GR,1250
91124,7809611700520,"HAMBURGESA LA CRIANZA ",4200
91125,7809611700605,"ALITAS POLLO TEXMEX ",3990
91126,7809611700612,ALITAS POLLO MEDITERRANEO S CE,2690
91127,7809611700629,"ALITAS POLLO BARBECUE ",3990
91128,7809611700636,"ALITAS POLLO CHILENO ",3490
91129,7809611700643,TRUTO ENTERO DESHUESADO SUPER POLLO,4450
91130,7809611700667,NUGGET DE POLLO SUPER CERDO,2990
91131,7809611700704,EXTRA MAGRO FILETE SUPER CERDO,3450
91132,7809611700728,LOMO VETADO,4050
91133,7809611700735,SUPER CERDO PULPAM PIUERNA,4490
91134,7809611700742,PULPA PALETA SUPER CERDO 900G,3490
91135,7809611700759,PLATEADA SUPER CERDO,5490
91136,7809611700766,MALAYA,6153
91137,7809611700803,"ABASTERO SUPER CERDO ",3890
91138,7809611700827,SUPER SALMON HAMBURGUESA 70GR,180
91139,7809611700858,LONGANIZA PAVO SOPRAVAL X3,2250
91140,7809611700865,LA CRIANZA HAMBURGUESAS POLLO 100GR,1250
91141,7809611700872,HAMBURGUESAS LIGHT LA CRIANZA,1250
91142,7809611701039,TRUTRO PAVO DESHUESADO BBQ,2990
91143,7809611701077,COSTILLITAS IBERICAS SUPER CER,4900
91144,7809611701084,COSTILLITAS CRIOLLAS S CERDO,4900
91145,7809611701091,COSTILLITAS BARBECUE S CERDO,3490
91146,7809611701107,JAMON PIERNA BAJO EN SAL,1850
91147,7809611701121,CAJA HAMBURGUESA POLLO,6250
91148,7809611701138,HAMBURGUESAS LA CRIANZA LIGHT,7450
91149,7809611701213,LA CRIANZA SALAME AHUMADO 150GR,1990
91150,7809611701220,SALAME ITALIANO LA CRIANZA,1990
91151,7809611701237,LOMO KASSLER LA CRIANZA,1150
91152,7809611701251,JAMON ACARAMELADO LA CRIANZA 200GRS,1490
91153,7809611701268,CHOCLO TIERNO LA CRIANZA 400GRS,1200
91154,7809611701336,COSTILLAR DESHUESADO SUPER CERDO,2900
91155,7809611701343,OLIVA LA CRIANZA 250,2900
91156,7809611701350,ACEITE BALSAMICO LA CRIANZA,3900
91157,7809611701367,ACEITE LA CRIANZA,6600
91158,7809611701381,FILETE DE PECHUGA DE PAVO ESTRAGON,4700
91159,7809611701398,FILETE PECHUGA DE PAVO FINAS HIERBAS,4700
91160,7809611701411,BISTEC DE PECHUGA  DE PAVO,5490
91161,7809611701565,PECHUGA A LA DIJON EASY COOK SOPRAVAL,6490
91162,7809611701763,COSTILLITAS ALEMANAS,3900
91163,7809611701770,LONGANIZA 1KILO,4900
91164,7809611701787,SUPER CERDO CHORIZO 1KG,4900
91165,7809611701800,"SUPER CERDO LONGANIZA ",790
91166,7809611701817,CHORIZO SUPER CERDO,850
91167,7809611701886,BISTEC DE PECHUGA,2490
91168,7809611701930,LONGANIZA SUPER CERDO X 6,1350
91169,7809611701947,"hamburguesa de vacuno beef ",250
91170,7809611702142,LA CRIANZA CHORIRIZO 240GR,1650
91171,7809611702180,LA CRIANZA FILETE DE SALMON C/PURE DE PAPAS,4690
91172,7809611702197,LA CRIANZA FILETE DE POLLO C/ARROZ DEL HUERTO,4690
91173,7809611702203,"LA CRIANZA FILETE DE PAVO C/VERDURA ",4690
91174,7809611702210,LA CRIANZA LOMO DE CERDO C/PAPAS CUBO,4690
91175,7809611702487,SUPER POLLO AVE PIMENTON 250GR,990
91176,7809611702494,COSTILLITAS CLASICA DE PAVO,4900
91177,7809611702500,COSTILLITAS DE PAVO SUREÑAS,4900
91178,7809611702548,LA CRIAZA LONGANICILLA CAMPO 300GR,1650
91179,7809611702555,LA CRIANZA CHORIZO CAMPO 420GR,4900
91180,7809611702562,SUPER POLLO LONGANIZA 480GR,1800
91181,7809611702579,SUPER POLLO CHORIZO 300GR,1200
91182,7809611702593,"SALCHICHAS LA CRIANZA 20UND ",3300
91183,7809611702609,SALCHICHAS DE POLLO CRIANZA X 5,950
91184,7809611702623,SUPER CERDO SALCHICHAS SUREÑAS,1490
91185,7809611702654,LA CRIANZA BISTE DE JAMON 200GR,2100
91186,7809611702661," BISTEC DE POLLO LA CRIANZA",1500
91187,7809611702739,HAMBURGESA DE PAVO SOPRAVAL160,600
91188,7809611702746,"CHURRASCO  DE  VACUNO AGROSUPER ",790
91189,7809611702807,PECHUGA  DE  PAVO ASADA,3750
91190,7809611702869,COSTILLITAS RIBS JALAPEÑO,3490
91191,7809611702890,EMPANADAS HORNEABLES CARNE LA CRIANZA,2900
91192,7809611702906,EMPANADAS QUESO Y JAMON,3300
91193,7809611702913,EMPANADAS QUESO Y JAMON HORNEABLES,3300
91194,7809611702920,LA CRIANZA  PIZZA MEDITERRANEA 500GR,4900
91195,7809611702937,"PIZZA A  LA PIEDRA VEGETARIANA ",4900
91196,7809611702944,LA CRIANZA PIZZA A LA PIEDRA,5490
91197,7809611702951,NUGGETS DE PECHUGA DE POLLO LA CRIANZA,3390
91198,7809611702975,LA CRIANZA HAMBUERGUESA DE CERDO,1250
91199,7809611702982,"HAMBURGUESAS DE  CERDO LA  CRIANZA ",6250
91200,7809611703293,CHURRASCOS DE VACUNO 540 G LA CRIANZA,4490
91201,7809611703583,"NUGGET DE POLLO C/ JAMON ",1800
91202,7809611703613,HAMBURGUESA POLLO  KIDS,180
91203,7809611703620,LONGANIZA CAMPO LA CRIANZA,3500
91204,7809611703682,hamburguesa de cerdo,180
91205,7809611703699,HAMBURGUESA KING POLLO,450
91206,7809611703743,LOMO VETADO SUPER CERDO,3000
91207,7809611703767,TRUTRO ENTERO DESHUESADO CAMPESINO,3900
91208,7809611704436,TRUTRO DESHUESADO AL OREGANO 1KG,4690
91209,7809611705761,HAMB. CAPRESSE LA CRIANZA 100GR,690
91210,7809611705778,"LA  CRAINZA GRILL ",850
91211,7809611705785,LA  CRIANZA  TOCINO,850
91212,7809611706089,LA CRIANZA HAMBURGUESA PAVO,690
91213,7809611706096,LA CRIANZA PIZZA NAPOLITANA 500GR,4900
91214,7809611706546,LONGANICILLA DE CAMPO,2750
91215,7809611706607,JAMON SERRANO LA CRIANZA 100 G,2900
91216,7809611706812,PIZZETAS LA CRIANZA 10U,5490
91217,7809611706829,MINI PIZAZETAS ALA PIEDRA,5490
91218,7809611706973,CROCANTE DE POLLO SUPER POLLO,590
91219,7809611707444,PECHUGA DESHUESADAN 700GR SUPER POLLO,4500
91220,7809611707468,"FILETITOS DE PECHUGA ",4200
91221,7809611707734,"PIZZA CAMPO LA CRIANZA ",3800
91222,7809611707741,la crianza pizza a la piedra premium,4900
91223,7809611707758,LONGANICILLA MERKEN 280GR LA CRIANZA,2600
91224,7809611707765,LA CRIANZA LONG DE CAMPO CON OREGANO,2100
91225,7809611708274,BISREC DE PECHUGA DE PAVO,7990
91226,7809611708410,MASTODONTE 185G,2200
91227,7809611708441,"MOLIDA DE VACUNO SUPER BEEF 250GR ",1300
91228,7809611708625,HAMBURGUESAS MASTODONTE 4 UNIDADES,4490
91229,7809611709523,"PLATEADA A LA CHILENA ",9500
91230,7809611709585,HAMBURGUESA KING VACUNO,300
91231,7809611709592,HAMBURGUESA DE VACUNO,230
91232,7809611709622,CHURASCOS DE VACUNO KING 90Gr,1150
91233,7809611709783,TUTO CORTO,3590
91234,7809611709806,TUTO LARGO,3590
91235,7809611709844,"TUTO ENTERO ",5490
91236,7809611709851,TRUTO ALA DE POLLO  800G,4900
91237,7809611709899,TUTO COMBINADO,6490
91238,7809611710161,LONGANIZA PATAGONICO,3990
91239,7809611710178,CHORIZO PATAGONICO LA CRIANZA,2500
91240,7809611710277,KING CHORIZOS,2990
91241,7809611710611,hamburguesa de pollo kong king,1300
91242,7809611710628,HAMBURGESA KONG,1250
91243,7809611710758,CHORIZO ARTESANAL 4 UNIDADES.,3990
91244,7809611710994,PECHUGA TIRITAS,4200
91245,7809611711083,LOMITOS FIESTA.,790
91246,7809611711502,HAMBURGESA CHEDDAR,890
91247,7809611711519,HAMBURGESA CEBOLLA CARAMELIZADA,890
91248,7809611711526,HAMBURGUESA CASERA 100Gr,850
91249,7809611711571,NUGGETS DE VERDURA LA CRIANZA,2490
91250,7809611711588,CROQUETA DE VERDURA,690
91251,7809611711915,pizza pepperoni 836g,7490
91252,7809611711922,PIZZA DELUXE,5490
91253,7809611712066,BUTIFARRAS LA CRIANZA,4450
91254,7809611713476,HAMBURGUESA SOYA LA CRIANZA,1250
91255,7809611713483,CROQUETA DE POLLO KON,1090
91256,7809611713995,PIZZA ROMA,3900
91257,7809611714008,PIZZA KING,3900
91258,7809611714817,HAMBURGUESA PREMIUM VACUNO,1150
91259,7809611714824,HAMBURGUESA VACUNO LIGHT,1150
91260,7809611714879,LONGANICILLA SUREÑA,1790
91261,7809611714886,LONGANICILLA DE CAMPO,1750
91262,7809611714923,PIZZA NAPOLITANA,6900
91263,7809611714930,PIZZA MEDITERRANEA,6900
91264,7809611715531,PIZZA AMERICAN TASTE,6890
91265,7809611715548,PIZZA PEPPERONI,7250
91266,7809611715982,SABORES CHORIZO DE CAMPO,1600
91267,7809611715999,CHORIZO SUREÑO 400G,3390
91268,7809611716019,"PIZZETA ",4900
91269,7809611716026,LONGANICILLA DE CAMPO 420G,4490
91270,7809611716033,CHORIZO PATAGANICO,2750
91271,7809611716040,BISTEC PECHUGA,990
91272,7809611716071,LONGANICILLA LA CRIANZA,2900
91273,7809611716262,SUPER BEEF HAMBURGUESA,590
91274,7809611716637,CHORIZP SUPER CERDO,1300
91275,7809611716866,AMEICAN BURGER LA CRIANZA 120G,1490
91276,7809611716897,"BISTEC ",1090
91277,7809611717054,HAMBURGESA SUPER BREF 50G.,300
91278,7809611717078,"CHORIZO SUREÑO ",1700
91279,7809611717092,CHORIZO PATAGONICO,2100
91280,7809611717108,CHORIZO DE CAMPO,1700
91281,7809611717719,CORIZO 200G,850
91282,7809611717863,ALBONDIGAS 180G SUPERBEEF,1450
91283,7809612900004,HIELO PY J,600
91284,7809614600018,MIEL DE ULMO 250,1490
91285,7809614600025,MIEL DE ULMO 500,2800
91286,7809614600063,MIEL DE ULMO 250 GR,1700
91287,7809614600070,MIEL DE ULMO 500 GRS,3200
91288,7809614600087,MIEL DE ULMO,5200
91289,7809619906290,"JUEGO DE DUCHA ",14900
91290,7809619906320,JUEGO DE DUCHA,13500
91291,7809624600183,ARROZ LA CANASTA GRANO LARGO ANCHO 1 K,1200
91292,7809629720015,PLASTICINA LORCA 6,790
91293,7809629720039,PLASTICINA LORCA,1550
91294,7809630600009,GRAN AZUCAR,500
91295,7809630600108,AZUCAR MAN 1K,640
91296,7809631600008,INSECTICIDA LEMON HUMO,11500
91297,7809631600015,VENENO RATONES KLERAT 50GR,2900
91298,7809631600039,KLERAT ELIMINA RATAS Y RATONES,3290
